region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases,prob_control
Czechia,213 (64 -- 583),213,257,207,64,140,182,250,317,583,New confirmed cases by infection date,Stable,0.48
Zimbabwe,157 (32 -- 1267),157,373,916,32,78,120,209,334,1267,New confirmed cases by infection date,Increasing,0.04
Canada,153 (57 -- 383),153,180,139,57,107,133,172,212,383,New confirmed cases by infection date,Stable,0.49
Argentina,131 (72 -- 335),131,161,135,72,98,116,147,185,335,New confirmed cases by infection date,Stable,0.51
India,129 (72 -- 212),129,134,44,72,105,120,139,158,212,New confirmed cases by infection date,Likely decreasing,0.88
Hungary,120 (52 -- 326),120,145,101,52,85,104,136,174,326,New confirmed cases by infection date,Likely increasing,0.38
Slovakia,118 (13 -- 501),118,176,308,13,58,91,147,209,501,New confirmed cases by infection date,Stable,0.45
Ireland,116 (37 -- 490),116,184,318,37,71,97,139,201,490,New confirmed cases by infection date,Increasing,0.019
Ukraine,115 (69 -- 291),115,141,103,69,93,105,127,154,291,New confirmed cases by infection date,Stable,0.58
Zambia,112 (17 -- 1230),112,499,3613,17,49,81,151,267,1230,New confirmed cases by infection date,Increasing,0.049
Turkey,83 (24 -- 194),83,93,55,24,54,71,96,121,194,New confirmed cases by infection date,,0.45
Peru,82 (50 -- 189),82,99,92,50,68,76,89,104,189,New confirmed cases by infection date,Likely increasing,0.21
Netherlands,81 (23 -- 226),81,100,78,23,51,69,95,124,226,New confirmed cases by infection date,Likely decreasing,0.66
Tunisia,80 (19 -- 384),80,130,197,19,46,65,98,144,384,New confirmed cases by infection date,Likely increasing,0.38
Japan,79 (37 -- 168),79,88,48,37,60,71,89,105,168,New confirmed cases by infection date,Likely increasing,0.35
Israel,78 (32 -- 176),78,88,51,32,56,69,88,107,176,New confirmed cases by infection date,Likely increasing,0.2
Bolivia,72 (14 -- 294),72,114,455,14,38,59,88,122,294,New confirmed cases by infection date,Likely increasing,0.31
Chile,70 (42 -- 139),70,78,34,42,57,64,77,90,139,New confirmed cases by infection date,Likely increasing,0.14
Iran,68 (42 -- 126),68,74,29,42,56,63,74,86,126,New confirmed cases by infection date,Stable,0.59
Romania,59 (33 -- 107),59,64,25,33,48,55,64,74,107,New confirmed cases by infection date,Likely decreasing,0.82
Panama,48 (24 -- 84),48,50,19,24,37,43,52,60,84,New confirmed cases by infection date,Stable,0.53
Mauritania,47 (1 -- 406),47,120,342,1,15,32,63,102,406,New confirmed cases by infection date,Likely increasing,0.24
Denmark,40 (16 -- 75),40,43,33,16,29,35,44,52,75,New confirmed cases by infection date,Likely increasing,0.37
Switzerland,35 (8 -- 179),35,60,104,8,20,29,45,67,179,New confirmed cases by infection date,Stable,0.59
Austria,33 (11 -- 120),33,46,52,11,21,28,39,53,120,New confirmed cases by infection date,Likely decreasing,0.64
Bulgaria,32 (12 -- 94),32,40,33,12,22,28,37,47,94,New confirmed cases by infection date,Likely decreasing,0.7
Egypt,31 (11 -- 76),31,36,26,11,21,27,36,44,76,New confirmed cases by infection date,Likely decreasing,0.82
Guatemala,29 (15 -- 87),29,39,59,15,23,26,32,38,87,New confirmed cases by infection date,Likely increasing,0.23
Latvia,28 (8 -- 63),28,32,21,8,19,24,32,40,63,New confirmed cases by infection date,Likely increasing,0.35
Norway,25 (3 -- 999),25,320,2005,3,11,18,39,89,999,New confirmed cases by infection date,Likely increasing,0.16
Morocco,23 (12 -- 41),23,24,9,12,18,21,25,29,41,New confirmed cases by infection date,Likely decreasing,0.75
Nigeria,23 (3 -- 160),23,73,659,3,11,18,30,46,160,New confirmed cases by infection date,Likely increasing,0.25
Eswatini,22 (1 -- 189),22,55,153,1,7,15,32,54,189,New confirmed cases by infection date,Stable,0.41
Honduras,22 (5 -- 72),22,29,27,5,14,18,26,35,72,New confirmed cases by infection date,Likely increasing,0.3
Lithuania,21 (8 -- 43),21,23,12,8,15,18,23,28,43,New confirmed cases by infection date,Likely decreasing,0.87
Ecuador,20 (0 -- 579),20,214,1214,0,4,12,33,82,579,New confirmed cases by infection date,Stable,0.53
Spain,19 (7 -- 56),19,25,16,7,15,17,23,31,56,New confirmed cases by infection date,Decreasing,0.99
Pakistan,18 (3 -- 64),18,26,39,3,10,15,22,30,64,New confirmed cases by infection date,Likely decreasing,0.84
Costa Rica,16 (8 -- 35),16,18,10,8,13,15,18,21,35,New confirmed cases by infection date,Stable,0.42
Croatia,16 (5 -- 90),16,29,60,5,9,13,19,28,90,New confirmed cases by infection date,Likely decreasing,0.72
Jordan,16 (6 -- 39),16,18,11,6,11,14,18,23,39,New confirmed cases by infection date,Stable,0.54
Mozambique,16 (4 -- 87),16,30,62,4,9,13,21,31,87,New confirmed cases by infection date,Likely increasing,0.057
Senegal,16 (4 -- 61),16,24,50,4,10,14,20,26,61,New confirmed cases by infection date,Likely increasing,0.2
Slovenia,15 (1 -- 80),15,26,52,1,7,11,20,30,80,New confirmed cases by infection date,Likely decreasing,0.73
Georgia,14 (6 -- 45),14,19,20,6,10,13,16,21,45,New confirmed cases by infection date,Likely decreasing,0.73
Malaysia,14 (4 -- 54),14,20,26,4,9,12,17,23,54,New confirmed cases by infection date,Likely increasing,0.19
Palestinian Territories,14 (5 -- 39),14,17,14,5,10,12,16,21,39,New confirmed cases by infection date,Likely decreasing,0.66
Paraguay,14 (7 -- 32),14,16,9,7,11,13,16,19,32,New confirmed cases by infection date,Stable,0.52
Puerto Rico,13 (4 -- 42),13,17,19,4,9,11,15,19,42,New confirmed cases by infection date,Stable,0.47
Greece,12 (2 -- 49),12,17,19,2,6,9,15,21,49,New confirmed cases by infection date,Likely decreasing,0.81
Syria,12 (2 -- 143),12,38,115,2,5,9,18,32,143,New confirmed cases by infection date,Likely increasing,0.33
El Salvador,11 (7 -- 20),11,12,4,7,10,11,12,14,20,New confirmed cases by infection date,Likely increasing,0.13
Libya,11 (6 -- 27),11,14,12,6,9,10,12,15,27,New confirmed cases by infection date,Stable,0.4
Bangladesh,10 (3 -- 23),10,11,6,3,7,9,11,14,23,New confirmed cases by infection date,Likely decreasing,0.84
Gibraltar,10 (0 -- 324),10,98,592,0,2,6,16,38,324,New confirmed cases by infection date,Likely increasing,0.22
Moldova,10 (5 -- 19),10,11,5,5,8,9,11,13,19,New confirmed cases by infection date,Likely decreasing,0.84
Myanmar (Burma),10 (4 -- 20),10,11,5,4,7,9,11,13,20,New confirmed cases by infection date,Likely decreasing,0.84
Belarus,9 (3 -- 22),9,10,8,3,6,8,10,12,22,New confirmed cases by infection date,Stable,0.51
Bosnia & Herzegovina,9 (2 -- 46),9,16,40,2,5,7,12,17,46,New confirmed cases by infection date,Likely decreasing,0.75
Niger,9 (0 -- 144),9,62,592,0,4,7,13,23,144,New confirmed cases by infection date,Likely increasing,0.22
Afghanistan,8 (2 -- 51),8,17,56,2,5,7,10,16,51,New confirmed cases by infection date,Stable,0.47
Estonia,8 (1 -- 43),8,20,132,1,4,7,10,15,43,New confirmed cases by infection date,Likely increasing,0.34
Kazakhstan,8 (1 -- 18),8,9,7,1,5,7,10,12,18,New confirmed cases by infection date,Stable,0.54
Rwanda,8 (1 -- 85),8,114,818,1,4,6,10,15,85,New confirmed cases by infection date,Likely increasing,0.21
Serbia,8 (2 -- 26),8,11,9,2,5,7,10,14,26,New confirmed cases by infection date,Likely decreasing,0.92
South Korea,8 (1 -- 33),8,12,25,1,4,6,10,14,33,New confirmed cases by infection date,Likely decreasing,0.81
North Macedonia,7 (3 -- 22),7,9,8,3,5,6,8,11,22,New confirmed cases by infection date,Likely decreasing,0.72
Cuba,6 (1 -- 112),6,178,1299,1,3,4,8,15,112,New confirmed cases by infection date,Likely increasing,0.07
Finland,6 (0 -- 41),6,14,52,0,2,4,9,15,41,New confirmed cases by infection date,Stable,0.53
Venezuela,6 (2 -- 26),6,9,12,2,4,5,7,9,26,New confirmed cases by infection date,Likely increasing,0.26
Armenia,5 (1 -- 28),5,10,32,1,3,4,6,9,28,New confirmed cases by infection date,Likely decreasing,0.68
Belgium,5 (0 -- 20),5,7,8,0,2,4,6,9,20,New confirmed cases by infection date,Decreasing,0.96
Iraq,5 (2 -- 17),5,7,5,2,3,4,6,8,17,New confirmed cases by infection date,Likely decreasing,0.61
Sri Lanka,5 (1 -- 54),5,21,156,1,3,4,7,12,54,New confirmed cases by infection date,Likely increasing,0.32
United Arab Emirates,5 (3 -- 12),5,6,3,3,4,4,5,6,12,New confirmed cases by infection date,Likely increasing,0.13
Uruguay,5 (0 -- 23),5,8,8,0,2,4,7,11,23,New confirmed cases by infection date,Likely decreasing,0.6
Cyprus,4 (1 -- 23),4,9,45,1,2,4,5,7,23,New confirmed cases by infection date,Likely increasing,0.31
Ethiopia,4 (1 -- 9),4,5,2,1,3,4,5,6,9,New confirmed cases by infection date,Likely decreasing,0.79
Suriname,4 (0 -- 50),4,16,103,0,1,3,6,11,50,New confirmed cases by infection date,Likely increasing,0.26
Azerbaijan,3 (0 -- 9),3,4,3,0,2,3,4,5,9,New confirmed cases by infection date,Decreasing,0.98
Congo - Kinshasa,3 (0 -- 48),3,21,226,0,0,1,5,10,48,New confirmed cases by infection date,Stable,0.59
Nepal,3 (1 -- 12),3,4,5,1,2,2,3,4,12,New confirmed cases by infection date,Likely decreasing,0.76
Uganda,3 (0 -- 12),3,5,12,0,1,2,3,5,12,New confirmed cases by infection date,Stable,0.44
Malawi,2.2 (1.1 -- 3.7),2.2,2.3,0.85,1.1,1.7,2,2.3,2.7,3.7,Effective reproduction no.,Increasing,0.042
Albania,2 (0 -- 11),2,4,4,0,1,2,3,4,11,New confirmed cases by infection date,Likely decreasing,0.71
Burkina Faso,2 (0 -- 63),2,36,396,0,0,1,3,7,63,New confirmed cases by infection date,Likely increasing,0.34
Chad,2 (0 -- 53),2,24,230,0,0,1,4,8,53,New confirmed cases by infection date,Likely increasing,0.15
Kenya,2 (0 -- 14),2,4,14,0,1,1,3,4,14,New confirmed cases by infection date,Stable,0.59
Kosovo,2 (0 -- 15),2,4,9,0,0,1,2,4,15,New confirmed cases by infection date,Likely decreasing,0.66
Montenegro,2 (0 -- 5),2,2,1,0,1,1,2,3,5,New confirmed cases by infection date,Likely decreasing,0.85
Saudi Arabia,2 (0 -- 5),2,2,1,0,0,1,2,3,5,New confirmed cases by infection date,Likely decreasing,0.94
Philippines,1.7 (1.1 -- 3.7),1.7,1.9,0.88,1.1,1.4,1.5,1.8,2.2,3.7,Effective reproduction no.,Increasing,0.018
Lebanon,1.6 (1.2 -- 2.3),1.6,1.6,0.36,1.2,1.4,1.5,1.7,1.8,2.3,Effective reproduction no.,Increasing,0.006
Gibraltar,1.5 (0.34 -- 3.5),1.5,1.7,1,0.34,1.1,1.3,1.7,2.1,3.5,Effective reproduction no.,Likely increasing,0.22
Zambia,1.5 (1 -- 2.5),1.5,1.6,0.57,1,1.3,1.5,1.7,1.8,2.5,Effective reproduction no.,Increasing,0.049
Zimbabwe,1.5 (1 -- 2.3),1.5,1.5,0.4,1,1.3,1.4,1.6,1.7,2.3,Effective reproduction no.,Increasing,0.04
Chad,1.4 (0.76 -- 2.6),1.4,1.5,0.7,0.76,1.1,1.3,1.5,1.8,2.6,Effective reproduction no.,Likely increasing,0.15
Ireland,1.4 (1.1 -- 2.1),1.4,1.5,0.34,1.1,1.3,1.4,1.5,1.6,2.1,Effective reproduction no.,Increasing,0.019
Mozambique,1.4 (0.99 -- 2),1.4,1.4,0.34,0.99,1.2,1.3,1.4,1.6,2,Effective reproduction no.,Likely increasing,0.057
Cuba,1.3 (0.96 -- 2.5),1.3,1.5,0.82,0.96,1.2,1.3,1.4,1.6,2.5,Effective reproduction no.,Likely increasing,0.07
Gambia,1.3 (0.72 -- 3),1.3,1.5,0.85,0.72,1,1.2,1.4,1.7,3,Effective reproduction no.,Likely increasing,0.23
Portugal,1.3 (0.88 -- 1.9),1.3,1.4,0.3,0.88,1.2,1.3,1.4,1.5,1.9,Effective reproduction no.,Likely increasing,0.1
Suriname,1.3 (0.47 -- 2.1),1.3,1.3,0.5,0.47,0.99,1.2,1.4,1.5,2.1,Effective reproduction no.,Likely increasing,0.26
Bolivia,1.2 (0.63 -- 1.9),1.2,1.2,0.43,0.63,0.94,1.1,1.2,1.4,1.9,Effective reproduction no.,Likely increasing,0.31
Mauritania,1.2 (0.64 -- 1.8),1.2,1.2,0.41,0.64,1,1.2,1.3,1.4,1.8,Effective reproduction no.,Likely increasing,0.24
Niger,1.2 (0.55 -- 2.2),1.2,1.3,0.58,0.55,1,1.2,1.3,1.4,2.2,Effective reproduction no.,Likely increasing,0.22
Nigeria,1.2 (0.67 -- 1.9),1.2,1.2,0.46,0.67,1,1.1,1.2,1.3,1.9,Effective reproduction no.,Likely increasing,0.25
Norway,1.2 (0.77 -- 2.7),1.2,1.5,0.69,0.77,1.1,1.2,1.4,1.7,2.7,Effective reproduction no.,Likely increasing,0.16
Rwanda,1.2 (0.56 -- 1.8),1.2,1.3,0.96,0.56,1,1.1,1.2,1.3,1.8,Effective reproduction no.,Likely increasing,0.21
Senegal,1.2 (0.8 -- 1.6),1.2,1.2,0.29,0.8,1,1.1,1.2,1.3,1.6,Effective reproduction no.,Likely increasing,0.2
Syria,1.2 (0.69 -- 2.4),1.2,1.3,0.59,0.69,0.93,1.1,1.3,1.5,2.4,Effective reproduction no.,Likely increasing,0.33
United Kingdom,1.2 (0.96 -- 1.4),1.2,1.2,0.15,0.96,1.1,1.2,1.2,1.3,1.4,Effective reproduction no.,Likely increasing,0.08
Uzbekistan,1.2 (0.59 -- 2.5),1.2,1.4,0.65,0.59,0.96,1.1,1.4,1.6,2.5,Effective reproduction no.,Likely increasing,0.28
Andorra,1.1 (0.37 -- 3.4),1.1,1.4,1.1,0.37,0.89,1,1.3,1.5,3.4,Effective reproduction no.,Likely increasing,0.36
Brazil,1.1 (0.9 -- 1.3),1.1,1.1,0.13,0.9,1,1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.24
Burkina Faso,1.1 (0.44 -- 2.8),1.1,1.3,0.89,0.44,0.89,1.1,1.2,1.5,2.8,Effective reproduction no.,Likely increasing,0.34
Chile,1.1 (0.96 -- 1.2),1.1,1.1,0.089,0.96,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.14
Colombia,1.1 (0.99 -- 1.2),1.1,1.1,0.083,0.99,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.064
Cyprus,1.1 (0.77 -- 1.6),1.1,1.1,0.35,0.77,0.97,1,1.1,1.2,1.6,Effective reproduction no.,Likely increasing,0.31
Estonia,1.1 (0.7 -- 1.6),1.1,1.1,0.35,0.7,0.94,1,1.1,1.2,1.6,Effective reproduction no.,Likely increasing,0.34
Eswatini,1.1 (0.44 -- 1.7),1.1,1.1,0.41,0.44,0.83,0.99,1.2,1.3,1.7,Effective reproduction no.,Stable,0.41
Germany,1.1 (0.94 -- 1.3),1.1,1.1,0.12,0.94,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.14
Ghana,1.1 (0.69 -- 2),1.1,1.2,0.57,0.69,0.96,1,1.1,1.3,2,Effective reproduction no.,Likely increasing,0.33
Honduras,1.1 (0.7 -- 1.4),1.1,1.1,0.22,0.7,0.97,1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.3
Hungary,1.1 (0.8 -- 1.4),1.1,1.1,0.21,0.8,0.95,1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.38
Indonesia,1.1 (0.95 -- 1.2),1.1,1.1,0.075,0.95,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.16
Israel,1.1 (0.86 -- 1.5),1.1,1.1,0.19,0.86,1,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing,0.2
Italy,1.1 (0.77 -- 1.3),1.1,1.1,0.18,0.77,0.95,1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.37
Madagascar,1.1 (0.79 -- 2),1.1,1.2,0.48,0.79,0.97,1,1.1,1.3,2,Effective reproduction no.,Likely increasing,0.36
Malaysia,1.1 (0.79 -- 1.5),1.1,1.1,0.24,0.79,1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing,0.19
Mexico,1.1 (0.97 -- 1.3),1.1,1.1,0.1,0.97,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.11
Poland,1.1 (0.8 -- 1.6),1.1,1.1,0.27,0.8,0.97,1,1.1,1.3,1.6,Effective reproduction no.,Likely increasing,0.31
South Africa,1.1 (0.82 -- 1.4),1.1,1.1,0.17,0.82,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing,0.26
Sri Lanka,1.1 (0.7 -- 1.9),1.1,1.2,0.45,0.7,0.97,1,1.1,1.3,1.9,Effective reproduction no.,Likely increasing,0.32
Tunisia,1.1 (0.7 -- 1.5),1.1,1.1,0.26,0.7,0.93,1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing,0.38
United States,1.1 (0.93 -- 1.3),1.1,1.1,0.12,0.93,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing,0.15
Venezuela,1.1 (0.89 -- 1.5),1.1,1.1,0.22,0.89,1,1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing,0.26
Afghanistan,1 (0.73 -- 1.6),1,1.1,0.29,0.73,0.9,0.97,1.1,1.2,1.6,Effective reproduction no.,Stable,0.47
Algeria,1 (0 -- 9),1,3,7,0,0,1,2,3,9,New confirmed cases by infection date,Likely decreasing,0.82
Angola,1 (0 -- 3),1,1,1,0,0,1,1,1,3,New confirmed cases by infection date,Likely decreasing,0.69
Argentina,1 (0.87 -- 1.2),1,1,0.13,0.87,0.95,0.98,1,1.1,1.2,Effective reproduction no.,Stable,0.51
Aruba,1 (0.59 -- 1.6),1,1.1,0.39,0.59,0.91,0.97,1.1,1.2,1.6,Effective reproduction no.,Stable,0.49
Belarus,1 (0.73 -- 1.3),1,1,0.18,0.73,0.91,0.96,1,1.1,1.3,Effective reproduction no.,Stable,0.51
Belize,1 (0 -- 7),1,2,4,0,0,1,2,2,7,New confirmed cases by infection date,Likely decreasing,0.66
Botswana,1 (0.7 -- 1.5),1,1.1,0.27,0.7,0.95,1,1.1,1.1,1.5,Effective reproduction no.,Stable,0.4
Canada,1 (0.74 -- 1.3),1,1,0.18,0.74,0.92,0.97,1,1.1,1.3,Effective reproduction no.,Stable,0.49
Costa Rica,1 (0.86 -- 1.2),1,1,0.11,0.86,0.96,1,1,1.1,1.2,Effective reproduction no.,Stable,0.42
Czechia,1 (0.64 -- 1.4),1,1,0.24,0.64,0.87,0.95,1.1,1.1,1.4,Effective reproduction no.,Stable,0.48
Côte d’Ivoire,1 (0.54 -- 1.6),1,1.1,0.37,0.54,0.9,0.98,1.1,1.2,1.6,Effective reproduction no.,Stable,0.46
Denmark,1 (0.8 -- 1.2),1,1,0.15,0.8,0.95,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.37
El Salvador,1 (0.96 -- 1.2),1,1.1,0.078,0.96,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.13
France,1 (0.69 -- 1.4),1,1,0.24,0.69,0.88,0.97,1.1,1.2,1.4,Effective reproduction no.,Stable,0.47
Guatemala,1 (0.91 -- 1.3),1,1.1,0.15,0.91,1,1,1,1.1,1.3,Effective reproduction no.,Likely increasing,0.23
Jamaica,1 (0 -- 7),1,2,7,0,1,1,2,2,7,New confirmed cases by infection date,Stable,0.44
Jamaica,1 (0.84 -- 1.4),1,1.1,0.23,0.84,0.96,0.99,1,1.1,1.4,Effective reproduction no.,Stable,0.44
Japan,1 (0.82 -- 1.3),1,1.1,0.15,0.82,0.97,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.35
Kyrgyzstan,1 (0 -- 8),1,2,6,0,1,1,1,2,8,New confirmed cases by infection date,Stable,0.57
Latvia,1 (0.78 -- 1.2),1,1,0.15,0.78,0.96,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing,0.35
Libya,1 (0.91 -- 1.2),1,1,0.1,0.91,0.98,1,1,1.1,1.2,Effective reproduction no.,Stable,0.4
Luxembourg,1 (0 -- 7),1,2,3,0,0,1,2,2,7,New confirmed cases by infection date,Likely decreasing,0.76
Mayotte,1 (0.72 -- 1.6),1,1.1,0.36,0.72,0.96,1,1.1,1.2,1.6,Effective reproduction no.,Likely increasing,0.36
Namibia,1 (0.19 -- 2.3),1,1.1,0.81,0.19,0.7,0.92,1.1,1.2,2.3,Effective reproduction no.,,0.47
Paraguay,1 (0.83 -- 1.2),1,1,0.13,0.83,0.93,0.97,1,1.1,1.2,Effective reproduction no.,Stable,0.52
Peru,1 (0.94 -- 1.3),1,1.1,0.14,0.94,1,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.21
Puerto Rico,1 (0.74 -- 1.4),1,1,0.2,0.74,0.92,0.98,1,1.1,1.4,Effective reproduction no.,Stable,0.47
Slovakia,1 (0.56 -- 1.4),1,1,0.28,0.56,0.87,0.97,1.1,1.2,1.4,Effective reproduction no.,Stable,0.45
Togo,1 (0.65 -- 1.7),1,1.1,0.35,0.65,0.94,1,1.1,1.2,1.7,Effective reproduction no.,Stable,0.4
Uganda,1 (0.65 -- 1.3),1,0.99,0.21,0.65,0.93,0.99,1,1.1,1.3,Effective reproduction no.,Stable,0.44
United Arab Emirates,1 (0.96 -- 1.3),1,1.1,0.1,0.96,1,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing,0.13
Uzbekistan,1 (0 -- 23),1,6,25,0,0,0,1,3,23,New confirmed cases by infection date,Likely increasing,0.28
Jordan,0.99 (0.72 -- 1.3),0.99,0.99,0.17,0.72,0.88,0.95,1,1.1,1.3,Effective reproduction no.,Stable,0.54
Kazakhstan,0.99 (0.72 -- 1.1),0.99,0.97,0.14,0.72,0.92,0.97,1,1,1.1,Effective reproduction no.,Stable,0.54
Liechtenstein,0.99 (0.3 -- 1.5),0.99,0.96,0.38,0.3,0.81,0.94,1,1.1,1.5,Effective reproduction no.,Stable,0.52
Panama,0.99 (0.81 -- 1.2),0.99,0.99,0.11,0.81,0.93,0.97,1,1.1,1.2,Effective reproduction no.,Stable,0.53
Russia,0.99 (0.92 -- 1.1),0.99,1,0.069,0.92,0.96,0.98,1,1,1.1,Effective reproduction no.,Stable,0.54
Yemen,0.99 (0.61 -- 1.5),0.99,1,0.3,0.61,0.9,0.96,1,1.1,1.5,Effective reproduction no.,Stable,0.51
Finland,0.98 (0.49 -- 1.4),0.98,0.97,0.32,0.49,0.8,0.91,1,1.1,1.4,Effective reproduction no.,Stable,0.53
Iran,0.98 (0.83 -- 1.2),0.98,0.99,0.11,0.83,0.92,0.95,1,1,1.2,Effective reproduction no.,Stable,0.59
Nicaragua,0.98 (0.59 -- 1.4),0.98,0.99,0.29,0.59,0.88,0.95,1,1.1,1.4,Effective reproduction no.,Stable,0.56
Trinidad & Tobago,0.98 (0.72 -- 1.6),0.98,1.1,0.35,0.72,0.9,0.94,1,1.1,1.6,Effective reproduction no.,Stable,0.55
Ukraine,0.98 (0.86 -- 1.3),0.98,1,0.14,0.86,0.93,0.96,1,1.1,1.3,Effective reproduction no.,Stable,0.58
Angola,0.97 (0.8 -- 1.2),0.97,0.98,0.13,0.8,0.93,0.96,0.98,1,1.2,Effective reproduction no.,Likely decreasing,0.69
Ethiopia,0.97 (0.8 -- 1.1),0.97,0.96,0.09,0.8,0.92,0.96,0.98,0.99,1.1,Effective reproduction no.,Likely decreasing,0.79
Kyrgyzstan,0.97 (0.78 -- 1.5),0.97,1,0.23,0.78,0.9,0.94,1,1.1,1.5,Effective reproduction no.,Stable,0.57
Bahrain,0.96 (0.67 -- 1.5),0.96,1,0.3,0.67,0.87,0.92,1,1.1,1.5,Effective reproduction no.,Stable,0.58
Cameroon,0.96 (0.59 -- 1.4),0.96,0.98,0.33,0.59,0.86,0.93,0.98,1,1.4,Effective reproduction no.,Likely decreasing,0.66
Iraq,0.96 (0.77 -- 1.3),0.96,0.99,0.16,0.77,0.88,0.93,0.99,1.1,1.3,Effective reproduction no.,Likely decreasing,0.61
Kenya,0.95 (0.65 -- 1.5),0.95,0.99,0.27,0.65,0.83,0.9,1,1.1,1.5,Effective reproduction no.,Stable,0.59
Ecuador,0.94 (0.19 -- 2.7),0.94,1.1,0.87,0.19,0.54,0.78,1.1,1.4,2.7,Effective reproduction no.,Stable,0.53
Guyana,0.94 (0.71 -- 1.2),0.94,0.95,0.17,0.71,0.89,0.92,0.96,1,1.2,Effective reproduction no.,Likely decreasing,0.74
Morocco,0.94 (0.8 -- 1.1),0.94,0.95,0.094,0.8,0.89,0.92,0.96,1,1.1,Effective reproduction no.,Likely decreasing,0.75
Uruguay,0.94 (0.46 -- 1.3),0.94,0.92,0.27,0.46,0.75,0.86,1,1.1,1.3,Effective reproduction no.,Likely decreasing,0.6
Austria,0.93 (0.67 -- 1.4),0.93,0.97,0.22,0.67,0.82,0.89,0.98,1.1,1.4,Effective reproduction no.,Likely decreasing,0.64
Belize,0.93 (0.58 -- 1.3),0.93,0.94,0.24,0.58,0.81,0.89,0.97,1,1.3,Effective reproduction no.,Likely decreasing,0.66
Netherlands,0.93 (0.6 -- 1.3),0.93,0.93,0.21,0.6,0.8,0.88,0.97,1.1,1.3,Effective reproduction no.,Likely decreasing,0.66
Palestinian Territories,0.93 (0.7 -- 1.3),0.93,0.95,0.18,0.7,0.84,0.9,0.97,1,1.3,Effective reproduction no.,Likely decreasing,0.66
Switzerland,0.93 (0.55 -- 1.6),0.93,0.99,0.35,0.55,0.76,0.87,1,1.2,1.6,Effective reproduction no.,Stable,0.59
