region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Brussels,2020-10-29,,estimate,-0.127,-0.129,0.016,-0.157,-0.139,-0.132,-0.123,-0.117,-0.105
Brussels,2020-10-30,,estimate,-0.127,-0.128,0.015,-0.156,-0.138,-0.13,-0.123,-0.117,-0.105
Brussels,2020-10-28,,estimate,-0.126,-0.128,0.016,-0.157,-0.139,-0.131,-0.122,-0.116,-0.104
Brussels,2020-10-31,,estimate,-0.124,-0.125,0.014,-0.151,-0.134,-0.128,-0.121,-0.115,-0.104
Brussels,2020-10-27,,estimate,-0.124,-0.125,0.016,-0.153,-0.136,-0.128,-0.12,-0.113,-0.101
Wallonia,2020-11-01,,estimate,-0.123,-0.123,0.014,-0.148,-0.132,-0.126,-0.12,-0.114,-0.102
Wallonia,2020-10-31,,estimate,-0.122,-0.123,0.014,-0.149,-0.132,-0.126,-0.119,-0.114,-0.102
Wallonia,2020-11-02,,estimate,-0.122,-0.122,0.014,-0.146,-0.131,-0.125,-0.119,-0.113,-0.101
Wallonia,2020-10-30,,estimate,-0.12,-0.122,0.015,-0.148,-0.131,-0.124,-0.117,-0.112,-0.1
Brussels,2020-11-01,,estimate,-0.12,-0.121,0.014,-0.145,-0.129,-0.124,-0.117,-0.112,-0.1
Wallonia,2020-11-03,,estimate,-0.12,-0.12,0.014,-0.143,-0.129,-0.123,-0.117,-0.112,-0.098
Brussels,2020-10-26,,estimate,-0.119,-0.12,0.016,-0.148,-0.131,-0.123,-0.115,-0.109,-0.097
Wallonia,2020-10-29,,estimate,-0.117,-0.119,0.015,-0.145,-0.128,-0.121,-0.114,-0.109,-0.097
Wallonia,2020-11-04,,estimate,-0.117,-0.117,0.015,-0.14,-0.126,-0.121,-0.114,-0.108,-0.093
Brussels,2020-11-02,,estimate,-0.115,-0.115,0.013,-0.137,-0.123,-0.118,-0.112,-0.106,-0.095
Wallonia,2020-11-05,,estimate,-0.114,-0.113,0.015,-0.137,-0.123,-0.117,-0.111,-0.104,-0.087
Wallonia,2020-10-28,,estimate,-0.113,-0.115,0.015,-0.141,-0.123,-0.116,-0.11,-0.104,-0.093
Brussels,2020-10-25,,estimate,-0.112,-0.113,0.015,-0.14,-0.123,-0.116,-0.109,-0.102,-0.09
Wallonia,2020-11-06,,estimate,-0.11,-0.109,0.016,-0.133,-0.119,-0.113,-0.106,-0.1,-0.081
Brussels,2020-11-03,,estimate,-0.108,-0.108,0.013,-0.129,-0.116,-0.111,-0.105,-0.099,-0.086
Wallonia,2020-10-27,,estimate,-0.107,-0.109,0.015,-0.136,-0.117,-0.11,-0.104,-0.099,-0.087
Wallonia,2020-11-07,,estimate,-0.105,-0.104,0.017,-0.129,-0.115,-0.109,-0.102,-0.095,-0.075
Brussels,2020-10-24,,estimate,-0.103,-0.105,0.014,-0.129,-0.114,-0.107,-0.1,-0.095,-0.083
Wallonia,2020-11-08,,estimate,-0.101,-0.099,0.018,-0.124,-0.111,-0.105,-0.097,-0.089,-0.068
Wallonia,2020-10-26,,estimate,-0.1,-0.101,0.014,-0.127,-0.109,-0.103,-0.097,-0.091,-0.08
Brussels,2020-11-04,,estimate,-0.1,-0.1,0.014,-0.121,-0.109,-0.104,-0.097,-0.091,-0.076
Flanders,2020-10-29,,estimate,-0.096,-0.097,0.012,-0.118,-0.105,-0.099,-0.092,-0.088,-0.079
