region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Brussels,2020-10-12,,estimate,1839,1963,845,839,1368,1645,2041,2419,3547
Brussels,2020-10-13,,estimate,2287,2433,1053,1020,1679,2046,2547,3014,4301
Brussels,2020-10-14,,estimate,1884,2008,867,825,1394,1688,2109,2489,3562
Brussels,2020-10-15,,estimate,2041,2185,967,882,1489,1827,2287,2697,3979
Brussels,2020-10-16,,estimate,1914,2050,925,840,1392,1699,2125,2530,3767
Brussels,2020-10-17,,estimate,1112,1197,532,485,816,996,1250,1490,2174
Brussels,2020-10-18,,estimate,408,441,196,186,298,365,454,547,804
Brussels,2020-10-19,,estimate,2262,2434,1065,1022,1668,2018,2531,3011,4408
Brussels,2020-10-20,,estimate,2584,2742,1174,1156,1899,2303,2864,3378,4889
Brussels,2020-10-21,,estimate,1956,2094,898,893,1445,1760,2168,2596,3734
Brussels,2020-10-22,,estimate,1991,2127,908,935,1462,1784,2212,2630,3832
Brussels,2020-10-23,,estimate,1748,1851,789,792,1285,1560,1938,2308,3289
Brussels,2020-10-24,,estimate,956,1027,449,424,703,852,1064,1281,1872
Brussels,2020-10-25,,estimate,339,365,157,154,254,306,378,454,654
Brussels,2020-10-26,,estimate,1842,1968,847,822,1354,1648,2035,2432,3538
Brussels,2020-10-27,,estimate,1955,2097,919,858,1435,1747,2179,2616,3752
Brussels,2020-10-28,,estimate,1419,1525,659,661,1046,1269,1591,1880,2760
Brussels,2020-10-29,,estimate,1408,1512,652,654,1054,1266,1571,1852,2697
Brussels,2020-10-30,,estimate,1201,1274,540,547,876,1069,1332,1580,2275
Brussels,2020-10-31,,estimate,638,689,303,286,471,574,714,856,1259
Brussels,2020-11-01,,estimate,223,235,100,97,163,199,247,289,423
Brussels,2020-11-02,,estimate,1148,1229,527,527,851,1030,1278,1522,2237
Brussels,2020-11-03,,estimate,1226,1310,581,550,895,1089,1366,1626,2373
Brussels,2020-11-04,,estimate,886,943,405,395,649,789,992,1160,1695
Brussels,2020-11-05,,estimate,841,907,393,394,629,762,938,1106,1645
Brussels,2020-11-06,,estimate,710,762,332,326,533,639,793,931,1369
Brussels,2020-11-07,,estimate,382,412,178,173,285,342,431,506,743
Brussels,2020-11-08,,estimate,130,138,60,58,94,117,144,172,246
Brussels,2020-11-09,,estimate,672,720,311,300,502,604,745,883,1298
Brussels,2020-11-10,,estimate,719,762,333,321,521,643,789,938,1368
Brussels,2020-11-11,,estimate,517,551,240,228,380,460,578,682,996
Brussels,2020-11-12,,estimate,498,530,223,229,369,444,553,653,935
Brussels,2020-11-13,,estimate,422,448,194,187,312,377,467,550,804
Brussels,2020-11-14,,estimate,224,238,102,103,164,200,250,294,429
Brussels,2020-11-15,,estimate,76,81,36,33,55,67,86,102,149
Brussels,2020-11-16,,estimate,395,423,179,178,294,356,442,520,764
Brussels,2020-11-17,,estimate,430,460,200,196,318,388,478,572,821
Brussels,2020-11-18,,estimate,310,333,146,137,228,279,348,415,602
Brussels,2020-11-19,,estimate,306,328,141,138,225,275,343,407,584
Brussels,2020-11-20,,estimate,262,280,119,118,196,235,291,345,497
Brussels,2020-11-21,,estimate,142,151,66,60,103,126,158,186,276
Brussels,2020-11-22,,estimate,50,54,24,21,37,44,56,67,99
Brussels,2020-11-23,,estimate,263,284,123,122,198,238,294,350,516
Brussels,2020-11-24,,estimate,286,307,136,125,210,256,320,379,558
Brussels,2020-11-25,,estimate,217,231,100,98,159,194,240,286,416
Brussels,2020-11-26,,estimate,215,230,99,99,160,191,240,284,411
Brussels,2020-11-27,,estimate,189,202,89,85,137,169,212,253,364
Brussels,2020-11-28,,estimate,105,112,50,44,77,94,117,140,205
Brussels,2020-11-29,,estimate,38,41,19,16,28,34,43,51,78
