region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Brussels,2020-10-12,,estimate,-0.013,-0.009,0.041,-0.071,-0.038,-0.023,-0.001,0.017,0.063
Brussels,2020-10-13,,estimate,-0.018,-0.015,0.036,-0.071,-0.041,-0.027,-0.007,0.009,0.048
Brussels,2020-10-14,,estimate,-0.023,-0.021,0.032,-0.072,-0.044,-0.031,-0.015,0,0.034
Brussels,2020-10-15,,estimate,-0.029,-0.027,0.029,-0.073,-0.048,-0.036,-0.022,-0.009,0.021
Brussels,2020-10-16,,estimate,-0.035,-0.034,0.026,-0.074,-0.052,-0.041,-0.029,-0.017,0.01
Brussels,2020-10-17,,estimate,-0.042,-0.04,0.023,-0.076,-0.056,-0.047,-0.036,-0.026,-0.001
Brussels,2020-10-18,,estimate,-0.048,-0.047,0.02,-0.078,-0.061,-0.053,-0.043,-0.034,-0.012
Brussels,2020-10-19,,estimate,-0.054,-0.054,0.018,-0.082,-0.066,-0.059,-0.05,-0.042,-0.022
Brussels,2020-10-20,,estimate,-0.061,-0.06,0.016,-0.086,-0.071,-0.065,-0.056,-0.049,-0.032
Brussels,2020-10-21,,estimate,-0.067,-0.066,0.015,-0.09,-0.076,-0.07,-0.063,-0.056,-0.041
Brussels,2020-10-22,,estimate,-0.072,-0.072,0.015,-0.095,-0.081,-0.075,-0.068,-0.062,-0.048
Brussels,2020-10-23,,estimate,-0.077,-0.077,0.015,-0.1,-0.086,-0.08,-0.073,-0.067,-0.055
Brussels,2020-10-24,,estimate,-0.081,-0.082,0.015,-0.107,-0.091,-0.085,-0.078,-0.072,-0.06
Brussels,2020-10-25,,estimate,-0.085,-0.086,0.015,-0.113,-0.095,-0.089,-0.081,-0.076,-0.064
Brussels,2020-10-26,,estimate,-0.088,-0.09,0.016,-0.117,-0.099,-0.092,-0.085,-0.079,-0.067
Brussels,2020-10-27,,estimate,-0.091,-0.093,0.016,-0.12,-0.102,-0.095,-0.087,-0.082,-0.07
Brussels,2020-10-28,,estimate,-0.093,-0.095,0.016,-0.124,-0.104,-0.097,-0.09,-0.084,-0.072
Brussels,2020-10-29,,estimate,-0.095,-0.097,0.017,-0.126,-0.106,-0.099,-0.091,-0.085,-0.073
Brussels,2020-10-30,,estimate,-0.096,-0.098,0.017,-0.126,-0.107,-0.1,-0.092,-0.086,-0.074
Brussels,2020-10-31,,estimate,-0.096,-0.098,0.016,-0.127,-0.107,-0.1,-0.093,-0.087,-0.074
Brussels,2020-11-01,,estimate,-0.096,-0.097,0.016,-0.126,-0.107,-0.1,-0.092,-0.087,-0.074
